,client_id,birth_number,client_district_id,birthear,birth_day,birth_month,client_gender,client_age,age_group,disp_id,account_id,disp_type,account_district_id,frequency,account_date,account_date_opened,frequency_statment,accountear,account_month,account_day,loan_id,date,loan_amount,loan_duration,monthly_loan_payment,loan_status,num_days_since_loan_acquired,client_id,account_id_disp,disp_type,card_id,card_type,issued,card_issued_date,district_id,district_name,region,no_of_inhabitants,no._of_municipalities_with_inhabitants_<_499,no._of_municipalities_with_inhabitants_500-1999,no._of_municipalities_with_inhabitants_2000-9999,no._of_municipalities_with_inhabitants_>10000,no._of_cities,ratio_of_urban_inhabitants,average_salary,"unemploymant_rate_""95""","unemploymant_rate_""96""",no._of_enterpreneurs_per_1000_inhabitants,"no._of_commited_crimes_""95""","no._of_commited_crimes_""96""",trans_balance,trans_freq_total,trans_amount,trans_freq_first_3_years,trans_freq_last_3_years,trans_freq_credit,trans_freq_withdraw,trans_last_in_days,order_SUM_amount,order_count,order_bank_Is_AB,order_bank_Is_CD,order_bank_Is_EF,order_bank_Is_GH,order_bank_Is_IJ,order_bank_Is_KL,order_bank_Is_MN,order_bank_Is_OP,order_bank_Is_QR,order_bank_Is_ST,order_bank_Is_UV,order_bank_Is_WX,order_bank_Is_YZ,order_k_Is_LEASING,order_k_Is_POJISTNE,order_k_IS_SIPO,order_k_Is_UVER
1153,818,660427,54,1966,27,4,M,33,30,818,682,OWNER,54,POPLATEK MESICNE,1997-06-08,1619,MONTHLY,1997,06,08,,,,,,,,818,682,OWNER,,,,,54,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,18721,18696,14887.82812500001,96,1015.7427083333337,,96,39,57,1 days 00:00:00.000000000,2014.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1154,834,221217,54,1922,17,12,M,77,70,834,696,OWNER,54,POPLATEK MESICNE,1997-11-09,1773,MONTHLY,1997,11,09,,,,,,,,834,696,OWNER,148.0,classic,1998-11-22,2151.0,54,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,18721,18696,40343.46290322581,62,2070.298387096775,,62,25,37,1 days 00:00:00.000000000,1579.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1155,843,575903,54,1957,3,9,F,42,40,843,703,OWNER,54,POPLATEK MESICNE,1997-12-21,1815,MONTHLY,1997,12,21,,,,,,,,843,703,OWNER,,,,,54,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,18721,18696,30467.18727272728,55,1887.2127272727278,,55,31,24,1 days 00:00:00.000000000,2306.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1156,863,686129,54,1968,29,11,F,31,30,863,720,OWNER,54,POPLATEK MESICNE,1995-07-20,930,MONTHLY,1995,07,20,,,,,,,,863,720,OWNER,,,,,54,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,18721,18696,22278.059154929524,213,2668.513615023472,,213,94,119,1 days 00:00:00.000000000,3916.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1157,889,816024,54,1981,24,10,F,18,10,889,741,OWNER,54,POPLATEK MESICNE,1994-07-14,559,MONTHLY,1994,07,14,,,,,,,,889,741,OWNER,,,,,54,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,18721,18696,46339.09061488671,309,3195.7226537216798,31.0,278,163,146,1 days 00:00:00.000000000,,,,,,,,,,,,,,,,,,,
1158,925,590813,54,1959,13,8,M,40,40,925,773,OWNER,15,POPLATEK MESICNE,1993-06-19,169,MONTHLY,1993,06,19,,,,,,,,925,773,OWNER,,,,,54,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,18721,18696,37451.89824561399,456,4130.357456140357,114.0,342,145,311,1 days 00:00:00.000000000,,,,,,,,,,,,,,,,,,,
1159,946,510806,54,1951,6,8,M,48,40,946,790,OWNER,54,POPLATEK MESICNE,1993-05-11,130,MONTHLY,1993,05,11,5126.0,1994-07-24,208128.0,48.0,4336.0,B,569.0,946,790,OWNER,159.0,classic,1995-05-01,850.0,54,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,18721,18696,45511.25221674883,406,9284.459359605913,94.0,312,158,248,1 days 00:00:00.000000000,4335.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1160,1069,385221,54,1938,21,2,F,61,60,1069,888,OWNER,54,POPLATEK MESICNE,1996-10-28,1396,MONTHLY,1996,10,28,,,,,,,,1069,888,OWNER,,,,,54,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,18721,18696,23533.16562500001,128,2375.8750000000005,,128,49,79,1 days 00:00:00.000000000,1592.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1161,1070,381202,54,1938,2,12,M,61,60,1070,888,DISPONENT,54,POPLATEK MESICNE,1996-10-28,1396,MONTHLY,1996,10,28,,,,,,,,1070,888,DISPONENT,,,,,54,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,18721,18696,23533.16562500001,128,2375.8750000000005,,128,49,79,1 days 00:00:00.000000000,1592.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1162,1080,506006,54,1950,6,10,F,49,40,1080,897,OWNER,38,POPLATEK MESICNE,1993-04-26,115,MONTHLY,1993,04,26,,,,,,,,1080,897,OWNER,183.0,classic,1996-05-08,1223.0,54,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,18721,18696,53724.07494908361,491,9739.590427698577,138.0,353,185,306,1 days 00:00:00.000000000,9586.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1163,1119,805105,54,1980,5,1,F,19,10,1119,929,OWNER,54,POPLATEK MESICNE,1993-07-03,183,MONTHLY,1993,07,03,,,,,,,,1119,929,OWNER,,,,,54,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,18721,18696,28732.543478260843,368,3552.7752717391327,98.0,270,146,222,1 days 00:00:00.000000000,5884.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1164,1146,651114,54,1965,14,11,M,34,30,1146,950,OWNER,49,POPLATEK MESICNE,1993-08-26,237,MONTHLY,1993,08,26,,,,,,,,1146,950,OWNER,188.0,classic,1994-06-19,534.0,54,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,18721,18696,66693.546518106,359,8187.483008356554,83.0,276,142,217,1 days 00:00:00.000000000,8910.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1165,1172,235613,54,1923,13,6,F,76,70,1172,973,OWNER,54,POPLATEK MESICNE,1994-11-05,673,MONTHLY,1994,11,05,,,,,,,,1172,973,OWNER,,,,,54,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,18721,18696,31154.013389121334,239,2365.0543933054378,5.0,234,101,138,1 days 00:00:00.000000000,2909.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1166,1173,220602,54,1922,2,6,M,77,70,1173,973,DISPONENT,54,POPLATEK MESICNE,1994-11-05,673,MONTHLY,1994,11,05,,,,,,,,1173,973,DISPONENT,,,,,54,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,18721,18696,31154.013389121334,239,2365.0543933054378,5.0,234,101,138,1 days 00:00:00.000000000,2909.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1167,1183,421129,54,1942,29,11,M,57,50,1183,982,OWNER,54,POPLATEK MESICNE,1993-02-05,35,MONTHLY,1993,02,05,,,,,,,,1183,982,OWNER,,,,,54,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,18721,18696,26431.16126878129,599,1507.693823038395,176.0,423,179,420,1 days 00:00:00.000000000,3033.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1168,1201,450910,54,1945,10,9,M,54,50,1201,997,OWNER,54,POPLATEK MESICNE,1997-05-08,1588,MONTHLY,1997,05,08,,,,,,,,1201,997,OWNER,,,,,54,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,18721,18696,24584.164864864888,148,1167.6202702702708,,148,47,101,1 days 00:00:00.000000000,2470.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1169,1311,566218,54,1956,18,12,F,43,40,1311,1093,OWNER,54,POPLATEK MESICNE,1996-01-14,1108,MONTHLY,1996,01,14,5174.0,1997-06-13,385104.0,48.0,8023.0,C,1624.0,1311,1093,OWNER,,,,,54,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,18721,18696,47677.044855967084,243,14952.230452674894,,243,71,172,1 days 00:00:00.000000000,18283.8,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1170,1313,701120,54,1970,20,11,M,29,20,1313,1095,OWNER,54,POPLATEK MESICNE,1997-06-18,1629,MONTHLY,1997,06,18,,,,,,,,1313,1095,OWNER,,,,,54,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,18721,18696,51090.00000000003,139,5658.576978417264,,139,38,101,1 days 00:00:00.000000000,7575.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1171,1314,755609,54,1975,9,6,F,24,20,1314,1095,DISPONENT,54,POPLATEK MESICNE,1997-06-18,1629,MONTHLY,1997,06,18,,,,,,,,1314,1095,DISPONENT,,,,,54,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,18721,18696,51090.00000000003,139,5658.576978417264,,139,38,101,1 days 00:00:00.000000000,7575.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1172,1331,631124,54,1963,24,11,M,36,30,1331,1110,OWNER,54,POPLATEK MESICNE,1997-07-10,1651,MONTHLY,1997,07,10,,,,,,,,1331,1110,OWNER,,,,,54,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,18721,18696,31925.21648351646,91,5484.172527472524,,91,39,52,1 days 00:00:00.000000000,5427.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1173,1352,715401,54,1971,1,4,F,28,20,1352,1126,OWNER,56,POPLATEK MESICNE,1993-03-08,66,MONTHLY,1993,03,08,,,,,,,,1352,1126,OWNER,,,,,54,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,18721,18696,39184.851262626245,396,2204.0411616161596,114.0,282,177,219,1 days 00:00:00.000000000,2791.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1174,1469,665914,54,1966,14,9,F,33,30,1469,1217,OWNER,69,POPLATEK MESICNE,1993-10-25,297,MONTHLY,1993,10,25,,,,,,,,1469,1217,OWNER,,,,,54,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,18721,18696,18260.26983240224,358,1045.4522346368703,63.0,295,121,237,1 days 00:00:00.000000000,2107.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1175,1537,791207,54,1979,7,12,M,20,20,1537,1274,OWNER,54,POPLATEK TYDNE,1996-08-19,1326,WEEKLY,1996,08,19,,,,,,,,1537,1274,OWNER,,,,,54,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,18721,18696,53396.5305084746,177,12949.223163841807,,177,73,104,1 days 00:00:00.000000000,,,,,,,,,,,,,,,,,,,
1176,1569,565717,54,1956,17,7,F,43,40,1569,1297,OWNER,70,POPLATEK MESICNE,1993-07-27,207,MONTHLY,1993,07,27,,,,,,,,1569,1297,OWNER,,,,,54,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,18721,18696,53950.94842342342,444,6359.4220720720805,104.0,340,133,311,1 days 00:00:00.000000000,6189.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1177,1570,580617,54,1958,17,6,M,41,40,1570,1297,DISPONENT,70,POPLATEK MESICNE,1993-07-27,207,MONTHLY,1993,07,27,,,,,,,,1570,1297,DISPONENT,,,,,54,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,18721,18696,53950.94842342342,444,6359.4220720720805,104.0,340,133,311,1 days 00:00:00.000000000,6189.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1178,1582,340214,54,1934,14,2,M,65,60,1582,1308,OWNER,54,POPLATEK MESICNE,1996-09-25,1363,MONTHLY,1996,09,25,,,,,,,,1582,1308,OWNER,,,,,54,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,18721,18696,26359.986486486472,111,2253.6117117117124,,111,51,60,1 days 00:00:00.000000000,3206.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1179,1616,380523,54,1938,23,5,M,61,60,1616,1335,OWNER,54,POPLATEK MESICNE,1995-09-21,993,MONTHLY,1995,09,21,,,,,,,,1616,1335,OWNER,260.0,classic,1998-07-05,2011.0,54,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,18721,18696,39441.06066945611,239,5207.085774058578,,239,83,156,1 days 00:00:00.000000000,6411.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1180,1710,440211,54,1944,11,2,M,55,50,1710,1411,OWNER,54,POPLATEK MESICNE,1993-07-09,189,MONTHLY,1993,07,09,,,,,,,,1710,1411,OWNER,,,,,54,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,18721,18696,59822.1180661577,393,4825.873027989825,97.0,296,137,256,1 days 00:00:00.000000000,5174.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1181,1751,590124,54,1959,24,1,M,40,40,1751,1443,OWNER,54,POPLATEK MESICNE,1997-09-27,1730,MONTHLY,1997,09,27,,,,,,,,1751,1443,OWNER,,,,,54,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,18721,18696,38872.449315068494,73,8534.613698630135,,73,32,41,1 days 00:00:00.000000000,7505.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1182,1771,276020,54,1927,20,10,F,72,70,1771,1460,OWNER,54,POPLATEK MESICNE,1996-11-29,1428,MONTHLY,1996,11,29,,,,,,,,1771,1460,OWNER,,,,,54,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,18721,18696,21649.054716981136,106,2275.662264150944,,106,47,59,1 days 00:00:00.000000000,3417.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1183,1780,546209,54,1954,9,12,F,45,40,1780,1468,OWNER,54,POPLATEK MESICNE,1993-10-11,283,MONTHLY,1993,10,11,,,,,,,,1780,1468,OWNER,,,,,54,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,18721,18696,18588.08342696627,356,1073.823314606741,62.0,294,121,235,1 days 00:00:00.000000000,2149.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1184,1792,750901,54,1975,1,9,M,24,20,1792,1479,OWNER,54,POPLATEK MESICNE,1995-04-04,823,MONTHLY,1995,04,04,,,,,,,,1792,1479,OWNER,,,,,54,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,18721,18696,22745.52845849803,253,1416.2312252964425,,253,108,145,1 days 00:00:00.000000000,2162.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1185,1794,405330,54,1940,30,3,F,59,50,1794,1481,OWNER,15,POPLATEK MESICNE,1993-01-17,16,MONTHLY,1993,01,17,,,,,,,,1794,1481,OWNER,,,,,54,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,18721,18696,18128.679885057492,348,1243.6054597701143,96.0,252,139,209,1 days 00:00:00.000000000,2065.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1186,1856,685822,54,1968,22,8,F,31,30,1856,1532,OWNER,54,POPLATEK MESICNE,1996-09-19,1357,MONTHLY,1996,09,19,,,,,,,,1856,1532,OWNER,,,,,54,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,18721,18696,46780.06891891894,148,5567.124999999997,,148,73,75,1 days 00:00:00.000000000,7903.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1187,1857,640316,54,1964,16,3,M,35,30,1857,1532,DISPONENT,54,POPLATEK MESICNE,1996-09-19,1357,MONTHLY,1996,09,19,,,,,,,,1857,1532,DISPONENT,,,,,54,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,18721,18696,46780.06891891894,148,5567.124999999997,,148,73,75,1 days 00:00:00.000000000,7903.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1188,1863,520216,54,1952,16,2,M,47,40,1863,1537,OWNER,54,POPLATEK MESICNE,1997-06-06,1617,MONTHLY,1997,06,06,,,,,,,,1863,1537,OWNER,,,,,54,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,18721,18696,43071.88289473684,76,5429.942105263158,,76,40,36,1 days 00:00:00.000000000,,,,,,,,,,,,,,,,,,,
1189,1887,260715,54,1926,15,7,M,73,70,1887,1556,OWNER,54,POPLATEK MESICNE,1996-09-15,1353,MONTHLY,1996,09,15,,,,,,,,1887,1556,OWNER,,,,,54,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,18721,18696,41622.13252032523,123,2235.4406504065046,,123,51,72,1 days 00:00:00.000000000,1837.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1190,1945,540603,54,1954,3,6,M,45,40,1945,1604,OWNER,54,POPLATEK MESICNE,1993-12-16,349,MONTHLY,1993,12,16,,,,,,,,1945,1604,OWNER,,,,,54,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,18721,18696,34314.01737891735,351,6478.32934472935,59.0,292,122,229,1 days 00:00:00.000000000,7088.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1191,2031,261215,54,1926,15,12,M,73,70,2031,1673,OWNER,53,POPLATEK MESICNE,1993-12-08,341,MONTHLY,1993,12,08,,,,,,,,2031,1673,OWNER,,,,,54,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,18721,18696,15514.528424657521,292,1798.1924657534232,44.0,248,117,175,1 days 00:00:00.000000000,2447.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1192,2204,465819,54,1946,19,8,F,53,50,2204,1818,OWNER,54,POPLATEK MESICNE,1997-02-25,1516,MONTHLY,1997,02,25,,,,,,,,2204,1818,OWNER,,,,,54,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,18721,18696,48465.8768421053,95,8180.510526315786,,95,46,49,1 days 00:00:00.000000000,,,,,,,,,,,,,,,,,,,
1193,2224,321004,54,1932,4,10,M,67,60,2224,1833,OWNER,54,POPLATEK MESICNE,1997-11-15,1779,MONTHLY,1997,11,15,,,,,,,,2224,1833,OWNER,,,,,54,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,18721,18696,34585.21153846153,52,2718.9788461538474,,52,24,28,1 days 00:00:00.000000000,1674.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1194,2286,666126,54,1966,26,11,F,33,30,2286,1884,OWNER,54,POPLATEK MESICNE,1996-12-24,1453,MONTHLY,1996,12,24,,,,,,,,2286,1884,OWNER,,,,,54,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,18721,18696,25557.190000000013,100,5002.523999999998,,100,50,50,1 days 00:00:00.000000000,,,,,,,,,,,,,,,,,,,
1195,2409,640527,54,1964,27,5,M,35,30,2409,1983,OWNER,54,POPLATEK MESICNE,1997-12-25,1819,MONTHLY,1997,12,25,,,,,,,,2409,1983,OWNER,,,,,54,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,18721,18696,48204.544897959175,49,10656.481632653058,,49,26,23,1 days 00:00:00.000000000,,,,,,,,,,,,,,,,,,,
1196,2414,505713,54,1950,13,7,F,49,40,2414,1987,OWNER,54,POPLATEK MESICNE,1994-03-17,440,MONTHLY,1994,03,17,,,,,,,,2414,1987,OWNER,,,,,54,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,18721,18696,36639.75071428579,280,8356.897857142867,35.0,245,116,164,1 days 00:00:00.000000000,,,,,,,,,,,,,,,,,,,
1197,2415,570424,54,1957,24,4,M,42,40,2415,1987,DISPONENT,54,POPLATEK MESICNE,1994-03-17,440,MONTHLY,1994,03,17,,,,,,,,2415,1987,DISPONENT,,,,,54,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,18721,18696,36639.75071428579,280,8356.897857142867,35.0,245,116,164,1 days 00:00:00.000000000,,,,,,,,,,,,,,,,,,,
1198,2424,201110,54,1920,10,11,M,79,70,2424,1995,OWNER,54,POPLATEK MESICNE,1997-07-18,1659,MONTHLY,1997,07,18,,,,,,,,2424,1995,OWNER,,,,,54,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,18721,18696,19673.164383561645,73,2283.615068493151,,73,31,42,1 days 00:00:00.000000000,2944.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1199,2445,690226,54,1969,26,2,M,30,30,2445,2013,OWNER,54,POPLATEK MESICNE,1996-08-15,1322,MONTHLY,1996,08,15,,,,,,,,2445,2013,OWNER,382.0,gold,1997-11-22,1786.0,54,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,18721,18696,48235.514285714286,105,11869.653333333337,,105,57,48,1 days 00:00:00.000000000,,,,,,,,,,,,,,,,,,,
1200,2450,755517,54,1975,17,5,F,24,20,2450,2017,OWNER,54,POPLATEK MESICNE,1996-02-21,1146,MONTHLY,1996,02,21,,,,,,,,2450,2017,OWNER,,,,,54,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,18721,18696,21950.496363636365,220,1794.2695454545449,,220,90,130,1 days 00:00:00.000000000,2671.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1201,2469,575910,54,1957,10,9,F,42,40,2469,2034,OWNER,54,POPLATEK MESICNE,1996-08-21,1328,MONTHLY,1996,08,21,,,,,,,,2469,2034,OWNER,383.0,classic,1997-07-30,1671.0,54,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,18721,18696,55276.53164556965,158,8487.056329113928,,158,59,99,1 days 00:00:00.000000000,8744.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1202,2503,775923,54,1977,23,9,F,22,20,2503,2064,OWNER,54,POPLATEK MESICNE,1996-12-30,1459,MONTHLY,1996,12,30,5367.0,1997-08-26,83628.0,36.0,2323.0,C,1698.0,2503,2064,OWNER,,,,,54,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,18721,18696,26644.30312499999,128,5482.363281249997,,128,50,78,1 days 00:00:00.000000000,2322.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1203,2643,465107,54,1946,7,1,F,53,50,2643,2183,OWNER,54,POPLATEK MESICNE,1997-07-17,1658,MONTHLY,1997,07,17,,,,,,,,2643,2183,OWNER,,,,,54,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,18721,18696,35699.48124999999,80,7180.472499999999,,80,37,43,1 days 00:00:00.000000000,,,,,,,,,,,,,,,,,,,
1204,2656,550915,54,1955,15,9,M,44,40,2656,2194,OWNER,54,POPLATEK MESICNE,1997-02-25,1516,MONTHLY,1997,02,25,,,,,,,,2656,2194,OWNER,,,,,54,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,18721,18696,38454.59658119655,117,7750.6521367521345,,117,46,71,1 days 00:00:00.000000000,9386.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
